date,hospital,ed_arrivals,day_of_week,month,year,is_weekend,set,ed_arrivals_test_naive,ed_arrivals_pred_naive,ed_arrivals_test_ets,ed_arrivals_pred_ets
2020-06-27,MHN Quincy,1,5,6,2020,1,train,,,,
2020-07-05,MHN Quincy,1,6,7,2020,1,train,,,,
2020-07-07,MHN Quincy,1,1,7,2020,0,train,,,,
2020-07-10,MHN Quincy,1,4,7,2020,0,train,,,,
2020-07-21,MHN Quincy,1,1,7,2020,0,train,,,,
2020-07-26,MHN Quincy,1,6,7,2020,1,train,,,,
2020-07-27,MHN Quincy,1,0,7,2020,0,train,,,,
2020-07-28,MHN Quincy,1,1,7,2020,0,train,,,,
2020-08-01,MHN Quincy,1,5,8,2020,1,train,,,,
2020-08-05,MHN Quincy,1,2,8,2020,0,train,,,,
2020-08-10,MHN Quincy,1,0,8,2020,0,train,,,,
2020-08-14,MHN Quincy,1,4,8,2020,0,train,,,,
2020-08-18,MHN Quincy,1,1,8,2020,0,train,,,,
2020-08-27,MHN Quincy,1,3,8,2020,0,train,,,,
2020-08-29,MHN Quincy,2,5,8,2020,1,train,,,,
2020-08-31,MHN Quincy,1,0,8,2020,0,train,,,,
2020-09-03,MHN Quincy,1,3,9,2020,0,train,,,,
2020-09-06,MHN Quincy,1,6,9,2020,1,train,,,,
2020-09-07,MHN Quincy,1,0,9,2020,0,train,,,,
2020-09-09,MHN Quincy,1,2,9,2020,0,train,,,,
2020-09-30,MHN Quincy,1,2,9,2020,0,train,,,,
2020-10-02,MHN Quincy,1,4,10,2020,0,train,,,,
2020-10-03,MHN Quincy,1,5,10,2020,1,train,,,,
2020-10-09,MHN Quincy,1,4,10,2020,0,train,,,,
2020-10-19,MHN Quincy,1,0,10,2020,0,train,,,,
2020-10-20,MHN Quincy,1,1,10,2020,0,train,,,,
2020-10-24,MHN Quincy,1,5,10,2020,1,train,,,,
2020-10-26,MHN Quincy,1,0,10,2020,0,train,,,,
2020-10-27,MHN Quincy,1,1,10,2020,0,train,,,,
2020-10-29,MHN Quincy,1,3,10,2020,0,train,,,,
2020-10-30,MHN Quincy,1,4,10,2020,0,train,,,,
2020-11-03,MHN Quincy,1,1,11,2020,0,train,,,,
2020-11-06,MHN Quincy,1,4,11,2020,0,train,,,,
2020-11-07,MHN Quincy,1,5,11,2020,1,train,,,,
2020-11-08,MHN Quincy,1,6,11,2020,1,train,,,,
2020-11-12,MHN Quincy,1,3,11,2020,0,train,,,,
2020-11-14,MHN Quincy,1,5,11,2020,1,train,,,,
2020-11-17,MHN Quincy,2,1,11,2020,0,train,,,,
2020-11-22,MHN Quincy,1,6,11,2020,1,train,,,,
2020-11-25,MHN Quincy,1,2,11,2020,0,train,,,,
2020-11-26,MHN Quincy,1,3,11,2020,0,train,,,,
2020-11-29,MHN Quincy,1,6,11,2020,1,train,,,,
2020-12-01,MHN Quincy,2,1,12,2020,0,train,,,,
2020-12-04,MHN Quincy,1,4,12,2020,0,train,,,,
2020-12-08,MHN Quincy,1,1,12,2020,0,train,,,,
2020-12-10,MHN Quincy,1,3,12,2020,0,train,,,,
2020-12-13,MHN Quincy,1,6,12,2020,1,train,,,,
2020-12-17,MHN Quincy,1,3,12,2020,0,train,,,,
2020-12-27,MHN Quincy,1,6,12,2020,1,train,,,,
2020-12-29,MHN Quincy,1,1,12,2020,0,train,,,,
2020-12-30,MHN Quincy,3,2,12,2020,0,train,,,,
2020-12-31,MHN Quincy,2,3,12,2020,0,train,,,,
2021-01-02,MHN Quincy,1,5,1,2021,1,train,,,,
2021-01-04,MHN Quincy,1,0,1,2021,0,train,,,,
2021-01-07,MHN Quincy,1,3,1,2021,0,train,,,,
2021-01-09,MHN Quincy,1,5,1,2021,1,train,,,,
2021-01-14,MHN Quincy,1,3,1,2021,0,train,,,,
2021-01-18,MHN Quincy,1,0,1,2021,0,train,,,,
2021-01-19,MHN Quincy,2,1,1,2021,0,train,,,,
2021-01-23,MHN Quincy,1,5,1,2021,1,train,,,,
2021-01-25,MHN Quincy,1,0,1,2021,0,train,,,,
2021-01-29,MHN Quincy,1,4,1,2021,0,train,,,,
2021-01-30,MHN Quincy,1,5,1,2021,1,train,,,,
2021-02-03,MHN Quincy,1,2,2,2021,0,train,,,,
2021-02-10,MHN Quincy,1,2,2,2021,0,train,,,,
2021-02-18,MHN Quincy,1,3,2,2021,0,train,,,,
2021-02-19,MHN Quincy,1,4,2,2021,0,train,,,,
2021-02-22,MHN Quincy,1,0,2,2021,0,train,,,,
2021-02-23,MHN Quincy,2,1,2,2021,0,train,,,,
2021-02-26,MHN Quincy,2,4,2,2021,0,train,,,,
2021-02-28,MHN Quincy,1,6,2,2021,1,train,,,,
2021-03-03,MHN Quincy,1,2,3,2021,0,train,,,,
2021-03-04,MHN Quincy,1,3,3,2021,0,train,,,,
2021-03-07,MHN Quincy,1,6,3,2021,1,train,,,,
2021-03-10,MHN Quincy,1,2,3,2021,0,train,,,,
2021-03-11,MHN Quincy,1,3,3,2021,0,train,,,,
2021-03-27,MHN Quincy,1,5,3,2021,1,train,,,,
2021-03-30,MHN Quincy,1,1,3,2021,0,train,,,,
2021-04-03,MHN Quincy,1,5,4,2021,1,train,,,,
2021-04-08,MHN Quincy,1,3,4,2021,0,train,,,,
2021-04-15,MHN Quincy,1,3,4,2021,0,train,,,,
2021-04-19,MHN Quincy,1,0,4,2021,0,train,,,,
2021-04-21,MHN Quincy,2,2,4,2021,0,train,,,,
2021-04-30,MHN Quincy,2,4,4,2021,0,train,,,,
2021-05-05,MHN Quincy,1,2,5,2021,0,train,,,,
2021-05-06,MHN Quincy,1,3,5,2021,0,train,,,,
2021-05-07,MHN Quincy,1,4,5,2021,0,train,,,,
2021-05-08,MHN Quincy,1,5,5,2021,1,train,,,,
2021-05-12,MHN Quincy,1,2,5,2021,0,train,,,,
2021-05-14,MHN Quincy,1,4,5,2021,0,train,,,,
2021-05-15,MHN Quincy,1,5,5,2021,1,train,,,,
2021-05-16,MHN Quincy,1,6,5,2021,1,train,,,,
2021-05-20,MHN Quincy,2,3,5,2021,0,train,,,,
2021-05-23,MHN Quincy,1,6,5,2021,1,train,,,,
2021-05-25,MHN Quincy,2,1,5,2021,0,train,,,,
2021-05-29,MHN Quincy,1,5,5,2021,1,train,,,,
2021-06-05,MHN Quincy,1,5,6,2021,1,train,,,,
2021-06-07,MHN Quincy,1,0,6,2021,0,train,,,,
2021-06-09,MHN Quincy,1,2,6,2021,0,train,,,,
2021-06-13,MHN Quincy,1,6,6,2021,1,train,,,,
2021-06-24,MHN Quincy,1,3,6,2021,0,train,,,,
2021-06-28,MHN Quincy,1,0,6,2021,0,train,,,,
2021-06-29,MHN Quincy,1,1,6,2021,0,train,,,,
2021-06-30,MHN Quincy,2,2,6,2021,0,train,,,,
2021-07-03,MHN Quincy,1,5,7,2021,1,train,,,,
2021-07-04,MHN Quincy,1,6,7,2021,1,train,,,,
2021-07-11,MHN Quincy,2,6,7,2021,1,train,,,,
2021-07-12,MHN Quincy,2,0,7,2021,0,train,,,,
2021-07-19,MHN Quincy,1,0,7,2021,0,train,,,,
2021-07-24,MHN Quincy,1,5,7,2021,1,train,,,,
2021-07-25,MHN Quincy,1,6,7,2021,1,train,,,,
2021-07-29,MHN Quincy,1,3,7,2021,0,train,,,,
2021-08-08,MHN Quincy,1,6,8,2021,1,train,,,,
2021-08-10,MHN Quincy,1,1,8,2021,0,train,,,,
2021-08-11,MHN Quincy,1,2,8,2021,0,train,,,,
2021-08-17,MHN Quincy,1,1,8,2021,0,train,,,,
2021-08-19,MHN Quincy,1,3,8,2021,0,train,,,,
2021-08-20,MHN Quincy,1,4,8,2021,0,train,,,,
2021-08-22,MHN Quincy,1,6,8,2021,1,train,,,,
2021-08-24,MHN Quincy,2,1,8,2021,0,train,,,,
2021-08-25,MHN Quincy,1,2,8,2021,0,train,,,,
2021-08-26,MHN Quincy,2,3,8,2021,0,train,,,,
2021-08-27,MHN Quincy,1,4,8,2021,0,train,,,,
2021-08-30,MHN Quincy,1,0,8,2021,0,train,,,,
2021-08-31,MHN Quincy,1,1,8,2021,0,train,,,,
2021-09-01,MHN Quincy,1,2,9,2021,0,train,,,,
2021-09-02,MHN Quincy,2,3,9,2021,0,train,,,,
2021-09-03,MHN Quincy,1,4,9,2021,0,train,,,,
2021-09-04,MHN Quincy,2,5,9,2021,1,train,,,,
2021-09-05,MHN Quincy,1,6,9,2021,1,train,,,,
2021-09-06,MHN Quincy,1,0,9,2021,0,train,,,,
2021-09-11,MHN Quincy,1,5,9,2021,1,train,,,,
2021-09-18,MHN Quincy,1,5,9,2021,1,train,,,,
2021-09-23,MHN Quincy,1,3,9,2021,0,train,,,,
2021-09-27,MHN Quincy,1,0,9,2021,0,train,,,,
2021-09-28,MHN Quincy,1,1,9,2021,0,train,,,,
2021-09-29,MHN Quincy,1,2,9,2021,0,train,,,,
2021-10-04,MHN Quincy,2,0,10,2021,0,train,,,,
2021-10-07,MHN Quincy,1,3,10,2021,0,train,,,,
2021-10-08,MHN Quincy,2,4,10,2021,0,train,,,,
2021-10-13,MHN Quincy,1,2,10,2021,0,train,,,,
2021-10-15,MHN Quincy,1,4,10,2021,0,train,,,,
2021-10-16,MHN Quincy,1,5,10,2021,1,train,,,,
2021-10-17,MHN Quincy,1,6,10,2021,1,train,,,,
2021-10-20,MHN Quincy,1,2,10,2021,0,train,,,,
2021-10-22,MHN Quincy,1,4,10,2021,0,train,,,,
2021-10-24,MHN Quincy,1,6,10,2021,1,train,,,,
2021-10-29,MHN Quincy,1,4,10,2021,0,train,,,,
2021-11-06,MHN Quincy,1,5,11,2021,1,train,,,,
2021-11-16,MHN Quincy,1,1,11,2021,0,train,,,,
2021-11-19,MHN Quincy,1,4,11,2021,0,train,,,,
2021-11-22,MHN Quincy,1,0,11,2021,0,train,,,,
2021-11-25,MHN Quincy,2,3,11,2021,0,train,,,,
2021-11-28,MHN Quincy,1,6,11,2021,1,train,,,,
2021-12-01,MHN Quincy,1,2,12,2021,0,train,,,,
2021-12-02,MHN Quincy,2,3,12,2021,0,train,,,,
2021-12-04,MHN Quincy,1,5,12,2021,1,train,,,,
2021-12-08,MHN Quincy,1,2,12,2021,0,train,,,,
2021-12-16,MHN Quincy,1,3,12,2021,0,train,,,,
2021-12-20,MHN Quincy,1,0,12,2021,0,train,,,,
2021-12-22,MHN Quincy,1,2,12,2021,0,train,,,,
2021-12-24,MHN Quincy,1,4,12,2021,0,train,,,,
2021-12-26,MHN Quincy,1,6,12,2021,1,train,,,,
2021-12-27,MHN Quincy,3,0,12,2021,0,train,,,,
2022-01-01,MHN Quincy,1,5,1,2022,1,train,,,,
2022-01-02,MHN Quincy,1,6,1,2022,1,train,,,,
2022-01-03,MHN Quincy,1,0,1,2022,0,train,,,,
2022-01-05,MHN Quincy,2,2,1,2022,0,train,,,,
2022-01-08,MHN Quincy,1,5,1,2022,1,train,,,,
2022-01-09,MHN Quincy,1,6,1,2022,1,train,,,,
2022-01-14,MHN Quincy,1,4,1,2022,0,train,,,,
2022-01-19,MHN Quincy,2,2,1,2022,0,train,,,,
2022-01-28,MHN Quincy,1,4,1,2022,0,train,,,,
2022-01-30,MHN Quincy,1,6,1,2022,1,train,,,,
2022-02-06,MHN Quincy,1,6,2,2022,1,train,,,,
2022-02-09,MHN Quincy,1,2,2,2022,0,train,,,,
2022-02-10,MHN Quincy,1,3,2,2022,0,train,,,,
2022-02-11,MHN Quincy,1,4,2,2022,0,train,,,,
2022-02-12,MHN Quincy,1,5,2,2022,1,train,,,,
2022-02-13,MHN Quincy,1,6,2,2022,1,train,,,,
2022-02-20,MHN Quincy,2,6,2,2022,1,train,,,,
2022-02-21,MHN Quincy,1,0,2,2022,0,train,,,,
2022-02-22,MHN Quincy,1,1,2,2022,0,train,,,,
2022-02-24,MHN Quincy,2,3,2,2022,0,train,,,,
2022-03-09,MHN Quincy,1,2,3,2022,0,train,,,,
2022-03-10,MHN Quincy,1,3,3,2022,0,train,,,,
2022-03-16,MHN Quincy,2,2,3,2022,0,train,,,,
2022-03-19,MHN Quincy,1,5,3,2022,1,train,,,,
2022-03-23,MHN Quincy,1,2,3,2022,0,train,,,,
2022-03-24,MHN Quincy,2,3,3,2022,0,train,,,,
2022-03-25,MHN Quincy,2,4,3,2022,0,train,,,,
2022-04-02,MHN Quincy,2,5,4,2022,1,train,,,,
2022-04-11,MHN Quincy,1,0,4,2022,0,train,,,,
2022-04-14,MHN Quincy,1,3,4,2022,0,train,,,,
2022-04-17,MHN Quincy,1,6,4,2022,1,train,,,,
2022-04-18,MHN Quincy,1,0,4,2022,0,train,,,,
2022-04-20,MHN Quincy,1,2,4,2022,0,train,,,,
2022-04-21,MHN Quincy,2,3,4,2022,0,train,,,,
2022-04-24,MHN Quincy,1,6,4,2022,1,train,,,,
2022-04-26,MHN Quincy,1,1,4,2022,0,train,,,,
2022-04-27,MHN Quincy,1,2,4,2022,0,train,,,,
2022-04-28,MHN Quincy,1,3,4,2022,0,train,,,,
2022-04-29,MHN Quincy,1,4,4,2022,0,train,,,,
2022-05-09,MHN Quincy,1,0,5,2022,0,train,,,,
2022-05-10,MHN Quincy,1,1,5,2022,0,train,,,,
2022-05-13,MHN Quincy,1,4,5,2022,0,train,,,,
2022-05-17,MHN Quincy,1,1,5,2022,0,train,,,,
2022-05-23,MHN Quincy,1,0,5,2022,0,train,,,,
2022-05-27,MHN Quincy,1,4,5,2022,0,train,,,,
2022-05-30,MHN Quincy,1,0,5,2022,0,train,,,,
2022-05-31,MHN Quincy,1,1,5,2022,0,train,,,,
2022-06-06,MHN Quincy,1,0,6,2022,0,train,,,,
2022-06-07,MHN Quincy,1,1,6,2022,0,train,,,,
2022-06-10,MHN Quincy,1,4,6,2022,0,train,,,,
2022-06-18,MHN Quincy,2,5,6,2022,1,train,,,,
2022-06-23,MHN Quincy,1,3,6,2022,0,train,,,,
2022-06-24,MHN Quincy,1,4,6,2022,0,train,,,,
2022-06-30,MHN Quincy,1,3,6,2022,0,train,,,,
2022-07-01,MHN Quincy,3,4,7,2022,0,train,,,,
2022-07-06,MHN Quincy,1,2,7,2022,0,train,,,,
2022-07-11,MHN Quincy,1,0,7,2022,0,train,,,,
2022-07-12,MHN Quincy,1,1,7,2022,0,train,,,,
2022-07-13,MHN Quincy,1,2,7,2022,0,train,,,,
2022-07-15,MHN Quincy,1,4,7,2022,0,train,,,,
2022-07-22,MHN Quincy,1,4,7,2022,0,train,,,,
2022-07-23,MHN Quincy,1,5,7,2022,1,train,,,,
2022-07-24,MHN Quincy,2,6,7,2022,1,train,,,,
2022-07-25,MHN Quincy,1,0,7,2022,0,train,,,,
2022-07-30,MHN Quincy,3,5,7,2022,1,train,,,,
2022-07-31,MHN Quincy,1,6,7,2022,1,train,,,,
2022-08-06,MHN Quincy,1,5,8,2022,1,train,,,,
2022-08-07,MHN Quincy,1,6,8,2022,1,train,,,,
2022-08-09,MHN Quincy,1,1,8,2022,0,train,,,,
2022-08-10,MHN Quincy,1,2,8,2022,0,train,,,,
2022-08-14,MHN Quincy,2,6,8,2022,1,train,,,,
2022-08-15,MHN Quincy,1,0,8,2022,0,train,,,,
2022-08-19,MHN Quincy,1,4,8,2022,0,train,,,,
2022-08-29,MHN Quincy,1,0,8,2022,0,train,,,,
2022-08-30,MHN Quincy,1,1,8,2022,0,train,,,,
2022-08-31,MHN Quincy,1,2,8,2022,0,train,,,,
2022-09-05,MHN Quincy,1,0,9,2022,0,train,,,,
2022-09-07,MHN Quincy,1,2,9,2022,0,train,,,,
2022-09-08,MHN Quincy,1,3,9,2022,0,train,,,,
2022-09-12,MHN Quincy,1,0,9,2022,0,train,,,,
2022-09-14,MHN Quincy,1,2,9,2022,0,train,,,,
2022-09-18,MHN Quincy,1,6,9,2022,1,train,,,,
2022-09-19,MHN Quincy,1,0,9,2022,0,train,,,,
2022-09-20,MHN Quincy,1,1,9,2022,0,train,,,,
2022-09-21,MHN Quincy,1,2,9,2022,0,train,,,,
2022-09-22,MHN Quincy,1,3,9,2022,0,train,,,,
2022-09-27,MHN Quincy,1,1,9,2022,0,train,,,,
2022-10-11,MHN Quincy,1,1,10,2022,0,train,,,,
2022-10-16,MHN Quincy,1,6,10,2022,1,train,,,,
2022-10-20,MHN Quincy,1,3,10,2022,0,train,,,,
2022-10-23,MHN Quincy,1,6,10,2022,1,train,,,,
2022-10-26,MHN Quincy,1,2,10,2022,0,train,,,,
2022-10-29,MHN Quincy,1,5,10,2022,1,train,,,,
2022-10-30,MHN Quincy,1,6,10,2022,1,train,,,,
2022-11-01,MHN Quincy,1,1,11,2022,0,train,,,,
2022-11-03,MHN Quincy,1,3,11,2022,0,train,,,,
2022-11-05,MHN Quincy,1,5,11,2022,1,train,,,,
2022-11-13,MHN Quincy,1,6,11,2022,1,train,,,,
2022-11-14,MHN Quincy,1,0,11,2022,0,train,,,,
2022-11-17,MHN Quincy,2,3,11,2022,0,train,,,,
2022-11-19,MHN Quincy,1,5,11,2022,1,train,,,,
2022-11-21,MHN Quincy,1,0,11,2022,0,train,,,,
2022-11-22,MHN Quincy,2,1,11,2022,0,train,,,,
2022-11-24,MHN Quincy,1,3,11,2022,0,train,,,,
2022-11-28,MHN Quincy,1,0,11,2022,0,train,,,,
2022-12-01,MHN Quincy,1,3,12,2022,0,train,,,,
2022-12-02,MHN Quincy,1,4,12,2022,0,train,,,,
2022-12-04,MHN Quincy,1,6,12,2022,1,train,,,,
2022-12-07,MHN Quincy,2,2,12,2022,0,train,,,,
2022-12-08,MHN Quincy,1,3,12,2022,0,train,,,,
2022-12-11,MHN Quincy,1,6,12,2022,1,train,,,,
2022-12-13,MHN Quincy,1,1,12,2022,0,train,,,,
2022-12-15,MHN Quincy,1,3,12,2022,0,train,,,,
2022-12-16,MHN Quincy,1,4,12,2022,0,train,,,,
2022-12-18,MHN Quincy,1,6,12,2022,1,train,,,,
2022-12-21,MHN Quincy,1,2,12,2022,0,train,,,,
2022-12-22,MHN Quincy,2,3,12,2022,0,train,,,,
2022-12-23,MHN Quincy,3,4,12,2022,0,train,,,,
2022-12-27,MHN Quincy,2,1,12,2022,0,train,,,,
2023-01-04,MHN Quincy,1,2,1,2023,0,train,,,,
2023-01-06,MHN Quincy,2,4,1,2023,0,train,,,,
2023-01-10,MHN Quincy,2,1,1,2023,0,train,,,,
2023-01-12,MHN Quincy,1,3,1,2023,0,train,,,,
2023-01-13,MHN Quincy,1,4,1,2023,0,train,,,,
2023-01-19,MHN Quincy,2,3,1,2023,0,train,,,,
2023-01-22,MHN Quincy,1,6,1,2023,1,train,,,,
2023-01-25,MHN Quincy,1,2,1,2023,0,train,,,,
2023-01-31,MHN Quincy,2,1,1,2023,0,train,,,,
2023-02-01,MHN Quincy,1,2,2,2023,0,train,,,,
2023-02-02,MHN Quincy,1,3,2,2023,0,train,,,,
2023-02-04,MHN Quincy,1,5,2,2023,1,train,,,,
2023-02-05,MHN Quincy,1,6,2,2023,1,train,,,,
2023-02-06,MHN Quincy,1,0,2,2023,0,train,,,,
2023-02-10,MHN Quincy,1,4,2,2023,0,train,,,,
2023-02-11,MHN Quincy,2,5,2,2023,1,train,,,,
2023-02-13,MHN Quincy,1,0,2,2023,0,train,,,,
2023-02-16,MHN Quincy,1,3,2,2023,0,train,,,,
2023-02-21,MHN Quincy,1,1,2,2023,0,train,,,,
2023-02-22,MHN Quincy,1,2,2,2023,0,train,,,,
2023-02-23,MHN Quincy,1,3,2,2023,0,train,,,,
2023-02-27,MHN Quincy,1,0,2,2023,0,train,,,,
2023-03-01,MHN Quincy,1,2,3,2023,0,train,,,,
2023-03-04,MHN Quincy,1,5,3,2023,1,train,,,,
2023-03-05,MHN Quincy,1,6,3,2023,1,train,,,,
2023-03-11,MHN Quincy,1,5,3,2023,1,train,,,,
2023-03-16,MHN Quincy,2,3,3,2023,0,train,,,,
2023-03-22,MHN Quincy,1,2,3,2023,0,train,,,,
2023-03-24,MHN Quincy,1,4,3,2023,0,train,,,,
2023-03-25,MHN Quincy,1,5,3,2023,1,train,,,,
2023-03-27,MHN Quincy,1,0,3,2023,0,train,,,,
2023-04-09,MHN Quincy,1,6,4,2023,1,train,,,,
2023-04-10,MHN Quincy,1,0,4,2023,0,train,,,,
2023-04-12,MHN Quincy,1,2,4,2023,0,train,,,,
2023-04-14,MHN Quincy,1,4,4,2023,0,train,,,,
2023-04-18,MHN Quincy,1,1,4,2023,0,train,,,,
2023-04-22,MHN Quincy,1,5,4,2023,1,train,,,,
2023-04-23,MHN Quincy,1,6,4,2023,1,train,,,,
2023-04-25,MHN Quincy,1,1,4,2023,0,train,,,,
2023-04-30,MHN Quincy,1,6,4,2023,1,train,,,,
2023-05-03,MHN Quincy,2,2,5,2023,0,train,,,,
2023-05-05,MHN Quincy,2,4,5,2023,0,train,,,,
2023-05-10,MHN Quincy,2,2,5,2023,0,train,,,,
2023-05-11,MHN Quincy,1,3,5,2023,0,train,,,,
2023-05-14,MHN Quincy,1,6,5,2023,1,train,,,,
2023-05-18,MHN Quincy,2,3,5,2023,0,train,,,,
2023-05-19,MHN Quincy,2,4,5,2023,0,train,,,,
2023-05-21,MHN Quincy,1,6,5,2023,1,train,,,,
2023-05-22,MHN Quincy,1,0,5,2023,0,train,,,,
2023-05-24,MHN Quincy,1,2,5,2023,0,train,,,,
2023-05-28,MHN Quincy,1,6,5,2023,1,train,,,,
2023-05-29,MHN Quincy,1,0,5,2023,0,train,,,,
2023-06-06,MHN Quincy,1,1,6,2023,0,train,,,,
2023-06-07,MHN Quincy,1,2,6,2023,0,train,,,,
2023-06-08,MHN Quincy,1,3,6,2023,0,train,,,,
2023-06-11,MHN Quincy,1,6,6,2023,1,train,,,,
2023-06-12,MHN Quincy,1,0,6,2023,0,train,,,,
2023-06-14,MHN Quincy,1,2,6,2023,0,train,,,,
2023-06-17,MHN Quincy,2,5,6,2023,1,train,,,,
2023-06-19,MHN Quincy,1,0,6,2023,0,train,,,,
2023-06-25,MHN Quincy,1,6,6,2023,1,train,,,,
2023-06-29,MHN Quincy,1,3,6,2023,0,train,,,,
2023-07-05,MHN Quincy,1,2,7,2023,0,train,,,,
2023-07-06,MHN Quincy,1,3,7,2023,0,train,,,,
2023-07-07,MHN Quincy,1,4,7,2023,0,train,,,,
2023-07-14,MHN Quincy,1,4,7,2023,0,train,,,,
2023-07-16,MHN Quincy,2,6,7,2023,1,train,,,,
2023-07-18,MHN Quincy,1,1,7,2023,0,train,,,,
2023-07-19,MHN Quincy,1,2,7,2023,0,train,,,,
2023-07-20,MHN Quincy,2,3,7,2023,0,train,,,,
2023-07-30,MHN Quincy,1,6,7,2023,1,train,,,,
2023-08-01,MHN Quincy,1,1,8,2023,0,train,,,,
2023-08-02,MHN Quincy,1,2,8,2023,0,train,,,,
2023-08-04,MHN Quincy,1,4,8,2023,0,train,,,,
2023-08-05,MHN Quincy,1,5,8,2023,1,train,,,,
2023-08-10,MHN Quincy,1,3,8,2023,0,train,,,,
2023-08-17,MHN Quincy,1,3,8,2023,0,train,,,,
2023-08-26,MHN Quincy,1,5,8,2023,1,train,,,,
2023-08-31,MHN Quincy,1,3,8,2023,0,train,,,,
2023-09-01,MHN Quincy,1,4,9,2023,0,train,,,,
2023-09-02,MHN Quincy,1,5,9,2023,1,train,,,,
2023-09-03,MHN Quincy,1,6,9,2023,1,train,,,,
2023-09-06,MHN Quincy,1,2,9,2023,0,train,,,,
2023-09-07,MHN Quincy,1,3,9,2023,0,train,,,,
2023-09-10,MHN Quincy,1,6,9,2023,1,train,,,,
2023-09-12,MHN Quincy,1,1,9,2023,0,train,,,,
2023-09-15,MHN Quincy,1,4,9,2023,0,train,,,,
2023-09-16,MHN Quincy,2,5,9,2023,1,train,,,,
2023-09-18,MHN Quincy,3,0,9,2023,0,train,,,,
2023-09-23,MHN Quincy,2,5,9,2023,1,train,,,,
2023-09-24,MHN Quincy,1,6,9,2023,1,train,,,,
2023-09-26,MHN Quincy,1,1,9,2023,0,train,,,,
2023-09-28,MHN Quincy,2,3,9,2023,0,train,,,,
