date,hospital,ed_arrivals,day_of_week,month,year,is_weekend,set,ed_arrivals_test_naive,ed_arrivals_pred_naive,ed_arrivals_test_ets,ed_arrivals_pred_ets
2020-06-07,MHN South Shore,1,6,6,2020,1,train,,,,
2020-06-08,MHN South Shore,1,0,6,2020,0,train,,,,
2020-06-10,MHN South Shore,1,2,6,2020,0,train,,,,
2020-06-15,MHN South Shore,1,0,6,2020,0,train,,,,
2020-06-16,MHN South Shore,2,1,6,2020,0,train,,,,
2020-06-26,MHN South Shore,1,4,6,2020,0,train,,,,
2020-06-29,MHN South Shore,1,0,6,2020,0,train,,,,
2020-07-04,MHN South Shore,2,5,7,2020,1,train,,,,
2020-07-05,MHN South Shore,1,6,7,2020,1,train,,,,
2020-07-08,MHN South Shore,2,2,7,2020,0,train,,,,
2020-07-10,MHN South Shore,1,4,7,2020,0,train,,,,
2020-07-20,MHN South Shore,1,0,7,2020,0,train,,,,
2020-07-23,MHN South Shore,1,3,7,2020,0,train,,,,
2020-07-24,MHN South Shore,1,4,7,2020,0,train,,,,
2020-07-27,MHN South Shore,2,0,7,2020,0,train,,,,
2020-07-29,MHN South Shore,1,2,7,2020,0,train,,,,
2020-07-30,MHN South Shore,2,3,7,2020,0,train,,,,
2020-08-02,MHN South Shore,2,6,8,2020,1,train,,,,
2020-08-08,MHN South Shore,1,5,8,2020,1,train,,,,
2020-08-09,MHN South Shore,1,6,8,2020,1,train,,,,
2020-08-13,MHN South Shore,1,3,8,2020,0,train,,,,
2020-08-14,MHN South Shore,1,4,8,2020,0,train,,,,
2020-08-16,MHN South Shore,1,6,8,2020,1,train,,,,
2020-08-20,MHN South Shore,1,3,8,2020,0,train,,,,
2020-08-24,MHN South Shore,1,0,8,2020,0,train,,,,
2020-08-25,MHN South Shore,1,1,8,2020,0,train,,,,
2020-08-26,MHN South Shore,1,2,8,2020,0,train,,,,
2020-08-27,MHN South Shore,1,3,8,2020,0,train,,,,
2020-08-28,MHN South Shore,1,4,8,2020,0,train,,,,
2020-09-01,MHN South Shore,1,1,9,2020,0,train,,,,
2020-09-02,MHN South Shore,1,2,9,2020,0,train,,,,
2020-09-05,MHN South Shore,2,5,9,2020,1,train,,,,
2020-09-06,MHN South Shore,1,6,9,2020,1,train,,,,
2020-09-07,MHN South Shore,1,0,9,2020,0,train,,,,
2020-09-11,MHN South Shore,1,4,9,2020,0,train,,,,
2020-09-14,MHN South Shore,1,0,9,2020,0,train,,,,
2020-09-20,MHN South Shore,1,6,9,2020,1,train,,,,
2020-09-23,MHN South Shore,1,2,9,2020,0,train,,,,
2020-09-25,MHN South Shore,1,4,9,2020,0,train,,,,
2020-09-28,MHN South Shore,1,0,9,2020,0,train,,,,
2020-10-06,MHN South Shore,1,1,10,2020,0,train,,,,
2020-10-08,MHN South Shore,1,3,10,2020,0,train,,,,
2020-10-11,MHN South Shore,3,6,10,2020,1,train,,,,
2020-10-20,MHN South Shore,1,1,10,2020,0,train,,,,
2020-10-29,MHN South Shore,1,3,10,2020,0,train,,,,
2020-10-30,MHN South Shore,1,4,10,2020,0,train,,,,
2020-11-02,MHN South Shore,1,0,11,2020,0,train,,,,
2020-11-03,MHN South Shore,1,1,11,2020,0,train,,,,
2020-11-05,MHN South Shore,2,3,11,2020,0,train,,,,
2020-11-06,MHN South Shore,1,4,11,2020,0,train,,,,
2020-11-18,MHN South Shore,1,2,11,2020,0,train,,,,
2020-11-19,MHN South Shore,1,3,11,2020,0,train,,,,
2020-11-21,MHN South Shore,1,5,11,2020,1,train,,,,
2020-11-22,MHN South Shore,1,6,11,2020,1,train,,,,
2020-11-23,MHN South Shore,1,0,11,2020,0,train,,,,
2020-11-24,MHN South Shore,1,1,11,2020,0,train,,,,
2020-12-02,MHN South Shore,1,2,12,2020,0,train,,,,
2020-12-04,MHN South Shore,1,4,12,2020,0,train,,,,
2020-12-08,MHN South Shore,1,1,12,2020,0,train,,,,
2020-12-10,MHN South Shore,1,3,12,2020,0,train,,,,
2020-12-13,MHN South Shore,1,6,12,2020,1,train,,,,
2020-12-15,MHN South Shore,1,1,12,2020,0,train,,,,
2020-12-16,MHN South Shore,1,2,12,2020,0,train,,,,
2020-12-17,MHN South Shore,1,3,12,2020,0,train,,,,
2020-12-18,MHN South Shore,1,4,12,2020,0,train,,,,
2020-12-29,MHN South Shore,1,1,12,2020,0,train,,,,
2020-12-31,MHN South Shore,1,3,12,2020,0,train,,,,
2021-01-02,MHN South Shore,2,5,1,2021,1,train,,,,
2021-01-09,MHN South Shore,1,5,1,2021,1,train,,,,
2021-01-16,MHN South Shore,1,5,1,2021,1,train,,,,
2021-01-17,MHN South Shore,1,6,1,2021,1,train,,,,
2021-01-22,MHN South Shore,1,4,1,2021,0,train,,,,
2021-01-23,MHN South Shore,2,5,1,2021,1,train,,,,
2021-01-26,MHN South Shore,1,1,1,2021,0,train,,,,
2021-01-27,MHN South Shore,1,2,1,2021,0,train,,,,
2021-01-28,MHN South Shore,1,3,1,2021,0,train,,,,
2021-01-31,MHN South Shore,1,6,1,2021,1,train,,,,
2021-02-01,MHN South Shore,1,0,2,2021,0,train,,,,
2021-02-04,MHN South Shore,1,3,2,2021,0,train,,,,
2021-02-07,MHN South Shore,1,6,2,2021,1,train,,,,
2021-02-08,MHN South Shore,1,0,2,2021,0,train,,,,
2021-02-09,MHN South Shore,1,1,2,2021,0,train,,,,
2021-02-12,MHN South Shore,1,4,2,2021,0,train,,,,
2021-02-13,MHN South Shore,2,5,2,2021,1,train,,,,
2021-02-19,MHN South Shore,1,4,2,2021,0,train,,,,
2021-02-22,MHN South Shore,1,0,2,2021,0,train,,,,
2021-02-24,MHN South Shore,2,2,2,2021,0,train,,,,
2021-03-05,MHN South Shore,1,4,3,2021,0,train,,,,
2021-03-13,MHN South Shore,1,5,3,2021,1,train,,,,
2021-03-14,MHN South Shore,1,6,3,2021,1,train,,,,
2021-03-18,MHN South Shore,1,3,3,2021,0,train,,,,
2021-03-19,MHN South Shore,1,4,3,2021,0,train,,,,
2021-03-21,MHN South Shore,2,6,3,2021,1,train,,,,
2021-03-26,MHN South Shore,1,4,3,2021,0,train,,,,
2021-03-27,MHN South Shore,1,5,3,2021,1,train,,,,
2021-04-01,MHN South Shore,2,3,4,2021,0,train,,,,
2021-04-03,MHN South Shore,1,5,4,2021,1,train,,,,
2021-04-06,MHN South Shore,1,1,4,2021,0,train,,,,
2021-04-07,MHN South Shore,1,2,4,2021,0,train,,,,
2021-04-08,MHN South Shore,1,3,4,2021,0,train,,,,
2021-04-10,MHN South Shore,1,5,4,2021,1,train,,,,
2021-04-13,MHN South Shore,1,1,4,2021,0,train,,,,
2021-04-14,MHN South Shore,2,2,4,2021,0,train,,,,
2021-04-18,MHN South Shore,1,6,4,2021,1,train,,,,
2021-04-24,MHN South Shore,1,5,4,2021,1,train,,,,
2021-04-25,MHN South Shore,1,6,4,2021,1,train,,,,
2021-04-30,MHN South Shore,2,4,4,2021,0,train,,,,
2021-05-01,MHN South Shore,2,5,5,2021,1,train,,,,
2021-05-02,MHN South Shore,1,6,5,2021,1,train,,,,
2021-05-06,MHN South Shore,1,3,5,2021,0,train,,,,
2021-05-11,MHN South Shore,1,1,5,2021,0,train,,,,
2021-05-12,MHN South Shore,1,2,5,2021,0,train,,,,
2021-05-14,MHN South Shore,3,4,5,2021,0,train,,,,
2021-05-15,MHN South Shore,2,5,5,2021,1,train,,,,
2021-05-18,MHN South Shore,1,1,5,2021,0,train,,,,
2021-05-31,MHN South Shore,1,0,5,2021,0,train,,,,
2021-06-01,MHN South Shore,1,1,6,2021,0,train,,,,
2021-06-02,MHN South Shore,1,2,6,2021,0,train,,,,
2021-06-04,MHN South Shore,1,4,6,2021,0,train,,,,
2021-06-05,MHN South Shore,2,5,6,2021,1,train,,,,
2021-06-08,MHN South Shore,2,1,6,2021,0,train,,,,
2021-06-12,MHN South Shore,1,5,6,2021,1,train,,,,
2021-06-13,MHN South Shore,2,6,6,2021,1,train,,,,
2021-06-14,MHN South Shore,1,0,6,2021,0,train,,,,
2021-06-18,MHN South Shore,1,4,6,2021,0,train,,,,
2021-06-19,MHN South Shore,1,5,6,2021,1,train,,,,
2021-06-20,MHN South Shore,1,6,6,2021,1,train,,,,
2021-06-28,MHN South Shore,2,0,6,2021,0,train,,,,
2021-06-30,MHN South Shore,1,2,6,2021,0,train,,,,
2021-07-01,MHN South Shore,1,3,7,2021,0,train,,,,
2021-07-03,MHN South Shore,1,5,7,2021,1,train,,,,
2021-07-05,MHN South Shore,1,0,7,2021,0,train,,,,
2021-07-15,MHN South Shore,3,3,7,2021,0,train,,,,
2021-07-17,MHN South Shore,2,5,7,2021,1,train,,,,
2021-07-28,MHN South Shore,2,2,7,2021,0,train,,,,
2021-07-29,MHN South Shore,1,3,7,2021,0,train,,,,
2021-07-30,MHN South Shore,1,4,7,2021,0,train,,,,
2021-08-03,MHN South Shore,1,1,8,2021,0,train,,,,
2021-08-08,MHN South Shore,1,6,8,2021,1,train,,,,
2021-08-10,MHN South Shore,1,1,8,2021,0,train,,,,
2021-08-13,MHN South Shore,1,4,8,2021,0,train,,,,
2021-08-18,MHN South Shore,1,2,8,2021,0,train,,,,
2021-08-23,MHN South Shore,1,0,8,2021,0,train,,,,
2021-08-28,MHN South Shore,1,5,8,2021,1,train,,,,
2021-09-07,MHN South Shore,1,1,9,2021,0,train,,,,
2021-09-08,MHN South Shore,1,2,9,2021,0,train,,,,
2021-09-10,MHN South Shore,1,4,9,2021,0,train,,,,
2021-09-14,MHN South Shore,2,1,9,2021,0,train,,,,
2021-09-15,MHN South Shore,1,2,9,2021,0,train,,,,
2021-09-16,MHN South Shore,1,3,9,2021,0,train,,,,
2021-09-17,MHN South Shore,1,4,9,2021,0,train,,,,
2021-09-18,MHN South Shore,1,5,9,2021,1,train,,,,
2021-09-20,MHN South Shore,1,0,9,2021,0,train,,,,
2021-09-26,MHN South Shore,1,6,9,2021,1,train,,,,
2021-09-28,MHN South Shore,1,1,9,2021,0,train,,,,
2021-09-29,MHN South Shore,2,2,9,2021,0,train,,,,
2021-09-30,MHN South Shore,1,3,9,2021,0,train,,,,
2021-10-03,MHN South Shore,1,6,10,2021,1,train,,,,
2021-10-04,MHN South Shore,2,0,10,2021,0,train,,,,
2021-10-06,MHN South Shore,2,2,10,2021,0,train,,,,
2021-10-10,MHN South Shore,1,6,10,2021,1,train,,,,
2021-10-12,MHN South Shore,1,1,10,2021,0,train,,,,
2021-10-17,MHN South Shore,1,6,10,2021,1,train,,,,
2021-10-20,MHN South Shore,1,2,10,2021,0,train,,,,
2021-10-22,MHN South Shore,1,4,10,2021,0,train,,,,
2021-10-29,MHN South Shore,1,4,10,2021,0,train,,,,
2021-10-30,MHN South Shore,1,5,10,2021,1,train,,,,
2021-11-01,MHN South Shore,2,0,11,2021,0,train,,,,
2021-11-03,MHN South Shore,1,2,11,2021,0,train,,,,
2021-11-11,MHN South Shore,1,3,11,2021,0,train,,,,
2021-11-14,MHN South Shore,2,6,11,2021,1,train,,,,
2021-11-18,MHN South Shore,1,3,11,2021,0,train,,,,
2021-11-25,MHN South Shore,1,3,11,2021,0,train,,,,
2021-11-28,MHN South Shore,2,6,11,2021,1,train,,,,
2021-12-02,MHN South Shore,2,3,12,2021,0,train,,,,
2021-12-05,MHN South Shore,1,6,12,2021,1,train,,,,
2021-12-08,MHN South Shore,1,2,12,2021,0,train,,,,
2021-12-09,MHN South Shore,1,3,12,2021,0,train,,,,
2021-12-12,MHN South Shore,1,6,12,2021,1,train,,,,
2021-12-19,MHN South Shore,1,6,12,2021,1,train,,,,
2021-12-24,MHN South Shore,1,4,12,2021,0,train,,,,
2021-12-25,MHN South Shore,2,5,12,2021,1,train,,,,
2021-12-29,MHN South Shore,1,2,12,2021,0,train,,,,
2022-01-01,MHN South Shore,1,5,1,2022,1,train,,,,
2022-01-02,MHN South Shore,1,6,1,2022,1,train,,,,
2022-01-04,MHN South Shore,1,1,1,2022,0,train,,,,
2022-01-06,MHN South Shore,1,3,1,2022,0,train,,,,
2022-01-08,MHN South Shore,1,5,1,2022,1,train,,,,
2022-01-09,MHN South Shore,1,6,1,2022,1,train,,,,
2022-01-10,MHN South Shore,1,0,1,2022,0,train,,,,
2022-01-15,MHN South Shore,2,5,1,2022,1,train,,,,
2022-01-17,MHN South Shore,1,0,1,2022,0,train,,,,
2022-01-21,MHN South Shore,1,4,1,2022,0,train,,,,
2022-01-24,MHN South Shore,1,0,1,2022,0,train,,,,
2022-01-27,MHN South Shore,1,3,1,2022,0,train,,,,
2022-01-28,MHN South Shore,1,4,1,2022,0,train,,,,
2022-01-29,MHN South Shore,1,5,1,2022,1,train,,,,
2022-02-06,MHN South Shore,2,6,2,2022,1,train,,,,
2022-02-11,MHN South Shore,1,4,2,2022,0,train,,,,
2022-02-12,MHN South Shore,2,5,2,2022,1,train,,,,
2022-02-15,MHN South Shore,2,1,2,2022,0,train,,,,
2022-02-20,MHN South Shore,1,6,2,2022,1,train,,,,
2022-02-24,MHN South Shore,1,3,2,2022,0,train,,,,
2022-02-27,MHN South Shore,1,6,2,2022,1,train,,,,
2022-02-28,MHN South Shore,1,0,2,2022,0,train,,,,
2022-03-02,MHN South Shore,1,2,3,2022,0,train,,,,
2022-03-06,MHN South Shore,1,6,3,2022,1,train,,,,
2022-03-07,MHN South Shore,1,0,3,2022,0,train,,,,
2022-03-16,MHN South Shore,1,2,3,2022,0,train,,,,
2022-03-20,MHN South Shore,1,6,3,2022,1,train,,,,
2022-03-22,MHN South Shore,1,1,3,2022,0,train,,,,
2022-03-23,MHN South Shore,1,2,3,2022,0,train,,,,
2022-03-25,MHN South Shore,2,4,3,2022,0,train,,,,
2022-03-27,MHN South Shore,1,6,3,2022,1,train,,,,
2022-04-02,MHN South Shore,1,5,4,2022,1,train,,,,
2022-04-03,MHN South Shore,2,6,4,2022,1,train,,,,
2022-04-04,MHN South Shore,2,0,4,2022,0,train,,,,
2022-04-10,MHN South Shore,1,6,4,2022,1,train,,,,
2022-04-12,MHN South Shore,1,1,4,2022,0,train,,,,
2022-04-15,MHN South Shore,2,4,4,2022,0,train,,,,
2022-04-18,MHN South Shore,1,0,4,2022,0,train,,,,
2022-04-22,MHN South Shore,1,4,4,2022,0,train,,,,
2022-04-24,MHN South Shore,1,6,4,2022,1,train,,,,
2022-04-25,MHN South Shore,1,0,4,2022,0,train,,,,
2022-04-29,MHN South Shore,1,4,4,2022,0,train,,,,
2022-05-09,MHN South Shore,1,0,5,2022,0,train,,,,
2022-05-12,MHN South Shore,1,3,5,2022,0,train,,,,
2022-05-17,MHN South Shore,2,1,5,2022,0,train,,,,
2022-05-18,MHN South Shore,1,2,5,2022,0,train,,,,
2022-05-19,MHN South Shore,1,3,5,2022,0,train,,,,
2022-05-23,MHN South Shore,1,0,5,2022,0,train,,,,
2022-05-31,MHN South Shore,3,1,5,2022,0,train,,,,
2022-06-01,MHN South Shore,1,2,6,2022,0,train,,,,
2022-06-03,MHN South Shore,1,4,6,2022,0,train,,,,
2022-06-04,MHN South Shore,1,5,6,2022,1,train,,,,
2022-06-05,MHN South Shore,1,6,6,2022,1,train,,,,
2022-06-08,MHN South Shore,1,2,6,2022,0,train,,,,
2022-06-16,MHN South Shore,1,3,6,2022,0,train,,,,
2022-06-17,MHN South Shore,1,4,6,2022,0,train,,,,
2022-06-21,MHN South Shore,2,1,6,2022,0,train,,,,
2022-06-22,MHN South Shore,1,2,6,2022,0,train,,,,
2022-06-23,MHN South Shore,1,3,6,2022,0,train,,,,
2022-06-24,MHN South Shore,1,4,6,2022,0,train,,,,
2022-06-25,MHN South Shore,1,5,6,2022,1,train,,,,
2022-06-26,MHN South Shore,1,6,6,2022,1,train,,,,
2022-06-29,MHN South Shore,1,2,6,2022,0,train,,,,
2022-06-30,MHN South Shore,1,3,6,2022,0,train,,,,
2022-07-02,MHN South Shore,1,5,7,2022,1,train,,,,
2022-07-03,MHN South Shore,1,6,7,2022,1,train,,,,
2022-07-04,MHN South Shore,1,0,7,2022,0,train,,,,
2022-07-05,MHN South Shore,1,1,7,2022,0,train,,,,
2022-07-07,MHN South Shore,1,3,7,2022,0,train,,,,
2022-07-09,MHN South Shore,2,5,7,2022,1,train,,,,
2022-07-12,MHN South Shore,1,1,7,2022,0,train,,,,
2022-07-17,MHN South Shore,1,6,7,2022,1,train,,,,
2022-07-19,MHN South Shore,1,1,7,2022,0,train,,,,
2022-07-21,MHN South Shore,1,3,7,2022,0,train,,,,
2022-07-24,MHN South Shore,1,6,7,2022,1,train,,,,
2022-07-25,MHN South Shore,2,0,7,2022,0,train,,,,
2022-07-30,MHN South Shore,1,5,7,2022,1,train,,,,
2022-08-02,MHN South Shore,1,1,8,2022,0,train,,,,
2022-08-08,MHN South Shore,1,0,8,2022,0,train,,,,
2022-08-09,MHN South Shore,1,1,8,2022,0,train,,,,
2022-08-10,MHN South Shore,2,2,8,2022,0,train,,,,
2022-08-12,MHN South Shore,1,4,8,2022,0,train,,,,
2022-08-13,MHN South Shore,1,5,8,2022,1,train,,,,
2022-08-18,MHN South Shore,1,3,8,2022,0,train,,,,
2022-08-19,MHN South Shore,1,4,8,2022,0,train,,,,
2022-08-25,MHN South Shore,1,3,8,2022,0,train,,,,
2022-08-26,MHN South Shore,2,4,8,2022,0,train,,,,
2022-08-28,MHN South Shore,2,6,8,2022,1,train,,,,
2022-09-01,MHN South Shore,1,3,9,2022,0,train,,,,
2022-09-02,MHN South Shore,2,4,9,2022,0,train,,,,
2022-09-03,MHN South Shore,2,5,9,2022,1,train,,,,
2022-09-04,MHN South Shore,1,6,9,2022,1,train,,,,
2022-09-08,MHN South Shore,1,3,9,2022,0,train,,,,
2022-09-10,MHN South Shore,1,5,9,2022,1,train,,,,
2022-09-11,MHN South Shore,1,6,9,2022,1,train,,,,
2022-09-17,MHN South Shore,1,5,9,2022,1,train,,,,
2022-09-21,MHN South Shore,1,2,9,2022,0,train,,,,
2022-09-23,MHN South Shore,1,4,9,2022,0,train,,,,
2022-09-24,MHN South Shore,1,5,9,2022,1,train,,,,
2022-09-26,MHN South Shore,1,0,9,2022,0,train,,,,
2022-09-28,MHN South Shore,2,2,9,2022,0,train,,,,
2022-10-04,MHN South Shore,1,1,10,2022,0,train,,,,
2022-10-05,MHN South Shore,1,2,10,2022,0,train,,,,
2022-10-10,MHN South Shore,2,0,10,2022,0,train,,,,
2022-10-11,MHN South Shore,1,1,10,2022,0,train,,,,
2022-10-12,MHN South Shore,1,2,10,2022,0,train,,,,
2022-10-14,MHN South Shore,1,4,10,2022,0,train,,,,
2022-10-16,MHN South Shore,1,6,10,2022,1,train,,,,
2022-10-19,MHN South Shore,1,2,10,2022,0,train,,,,
2022-10-20,MHN South Shore,2,3,10,2022,0,train,,,,
2022-10-22,MHN South Shore,1,5,10,2022,1,train,,,,
2022-10-23,MHN South Shore,1,6,10,2022,1,train,,,,
2022-10-24,MHN South Shore,1,0,10,2022,0,train,,,,
2022-10-25,MHN South Shore,1,1,10,2022,0,train,,,,
2022-10-26,MHN South Shore,1,2,10,2022,0,train,,,,
2022-10-30,MHN South Shore,1,6,10,2022,1,train,,,,
2022-11-02,MHN South Shore,1,2,11,2022,0,train,,,,
2022-11-03,MHN South Shore,2,3,11,2022,0,train,,,,
2022-11-06,MHN South Shore,1,6,11,2022,1,train,,,,
2022-11-07,MHN South Shore,1,0,11,2022,0,train,,,,
2022-11-10,MHN South Shore,1,3,11,2022,0,train,,,,
2022-11-11,MHN South Shore,1,4,11,2022,0,train,,,,
2022-11-13,MHN South Shore,1,6,11,2022,1,train,,,,
2022-11-15,MHN South Shore,2,1,11,2022,0,train,,,,
2022-11-17,MHN South Shore,1,3,11,2022,0,train,,,,
2022-11-20,MHN South Shore,1,6,11,2022,1,train,,,,
2022-11-22,MHN South Shore,1,1,11,2022,0,train,,,,
2022-11-23,MHN South Shore,1,2,11,2022,0,train,,,,
2022-11-24,MHN South Shore,1,3,11,2022,0,train,,,,
2022-11-28,MHN South Shore,1,0,11,2022,0,train,,,,
2022-12-01,MHN South Shore,1,3,12,2022,0,train,,,,
2022-12-04,MHN South Shore,1,6,12,2022,1,train,,,,
2022-12-06,MHN South Shore,1,1,12,2022,0,train,,,,
2022-12-10,MHN South Shore,1,5,12,2022,1,train,,,,
2022-12-13,MHN South Shore,1,1,12,2022,0,train,,,,
2022-12-14,MHN South Shore,1,2,12,2022,0,train,,,,
2022-12-18,MHN South Shore,1,6,12,2022,1,train,,,,
2022-12-20,MHN South Shore,1,1,12,2022,0,train,,,,
2022-12-23,MHN South Shore,1,4,12,2022,0,train,,,,
2022-12-28,MHN South Shore,1,2,12,2022,0,train,,,,
2023-01-01,MHN South Shore,1,6,1,2023,1,train,,,,
2023-01-04,MHN South Shore,1,2,1,2023,0,train,,,,
2023-01-07,MHN South Shore,1,5,1,2023,1,train,,,,
2023-01-11,MHN South Shore,1,2,1,2023,0,train,,,,
2023-01-12,MHN South Shore,1,3,1,2023,0,train,,,,
2023-01-17,MHN South Shore,1,1,1,2023,0,train,,,,
2023-01-19,MHN South Shore,1,3,1,2023,0,train,,,,
2023-01-20,MHN South Shore,1,4,1,2023,0,train,,,,
2023-01-26,MHN South Shore,1,3,1,2023,0,train,,,,
2023-01-28,MHN South Shore,1,5,1,2023,1,train,,,,
2023-01-29,MHN South Shore,1,6,1,2023,1,train,,,,
2023-01-30,MHN South Shore,1,0,1,2023,0,train,,,,
2023-02-04,MHN South Shore,1,5,2,2023,1,train,,,,
2023-02-07,MHN South Shore,1,1,2,2023,0,train,,,,
2023-02-16,MHN South Shore,1,3,2,2023,0,train,,,,
2023-02-17,MHN South Shore,1,4,2,2023,0,train,,,,
2023-02-18,MHN South Shore,1,5,2,2023,1,train,,,,
2023-02-22,MHN South Shore,1,2,2,2023,0,train,,,,
2023-02-23,MHN South Shore,1,3,2,2023,0,train,,,,
2023-02-24,MHN South Shore,2,4,2,2023,0,train,,,,
2023-02-26,MHN South Shore,1,6,2,2023,1,train,,,,
2023-02-27,MHN South Shore,1,0,2,2023,0,train,,,,
2023-03-03,MHN South Shore,1,4,3,2023,0,train,,,,
2023-03-06,MHN South Shore,1,0,3,2023,0,train,,,,
2023-03-12,MHN South Shore,1,6,3,2023,1,train,,,,
2023-03-16,MHN South Shore,1,3,3,2023,0,train,,,,
2023-03-17,MHN South Shore,1,4,3,2023,0,train,,,,
2023-03-20,MHN South Shore,1,0,3,2023,0,train,,,,
2023-03-23,MHN South Shore,2,3,3,2023,0,train,,,,
2023-03-24,MHN South Shore,1,4,3,2023,0,train,,,,
2023-03-30,MHN South Shore,1,3,3,2023,0,train,,,,
2023-03-31,MHN South Shore,1,4,3,2023,0,train,,,,
2023-04-05,MHN South Shore,1,2,4,2023,0,train,,,,
2023-04-11,MHN South Shore,2,1,4,2023,0,train,,,,
2023-04-12,MHN South Shore,1,2,4,2023,0,train,,,,
2023-04-21,MHN South Shore,2,4,4,2023,0,train,,,,
2023-04-27,MHN South Shore,1,3,4,2023,0,train,,,,
2023-04-29,MHN South Shore,1,5,4,2023,1,train,,,,
2023-05-10,MHN South Shore,1,2,5,2023,0,train,,,,
2023-05-11,MHN South Shore,1,3,5,2023,0,train,,,,
2023-05-12,MHN South Shore,1,4,5,2023,0,train,,,,
2023-05-14,MHN South Shore,1,6,5,2023,1,train,,,,
2023-05-17,MHN South Shore,1,2,5,2023,0,train,,,,
2023-05-18,MHN South Shore,1,3,5,2023,0,train,,,,
2023-05-20,MHN South Shore,1,5,5,2023,1,train,,,,
2023-05-24,MHN South Shore,1,2,5,2023,0,train,,,,
2023-05-26,MHN South Shore,1,4,5,2023,0,train,,,,
2023-05-30,MHN South Shore,1,1,5,2023,0,train,,,,
2023-05-31,MHN South Shore,1,2,5,2023,0,train,,,,
2023-06-01,MHN South Shore,2,3,6,2023,0,train,,,,
2023-06-03,MHN South Shore,1,5,6,2023,1,train,,,,
2023-06-04,MHN South Shore,1,6,6,2023,1,train,,,,
2023-06-06,MHN South Shore,1,1,6,2023,0,train,,,,
2023-06-07,MHN South Shore,1,2,6,2023,0,train,,,,
2023-06-09,MHN South Shore,1,4,6,2023,0,train,,,,
2023-06-11,MHN South Shore,1,6,6,2023,1,train,,,,
2023-06-12,MHN South Shore,1,0,6,2023,0,train,,,,
2023-06-22,MHN South Shore,2,3,6,2023,0,train,,,,
2023-07-02,MHN South Shore,1,6,7,2023,1,train,,,,
