date,hospital,ed_arrivals,day_of_week,month,year,is_weekend,set,ed_arrivals_test_naive,ed_arrivals_pred_naive,ed_arrivals_test_ets,ed_arrivals_pred_ets
2020-05-30,MHN Dorchester,1,5,5,2020,1,train,,,,
2020-06-01,MHN Dorchester,1,0,6,2020,0,train,,,,
2020-06-02,MHN Dorchester,1,1,6,2020,0,train,,,,
2020-06-04,MHN Dorchester,1,3,6,2020,0,train,,,,
2020-06-11,MHN Dorchester,1,3,6,2020,0,train,,,,
2020-06-12,MHN Dorchester,1,4,6,2020,0,train,,,,
2020-06-13,MHN Dorchester,1,5,6,2020,1,train,,,,
2020-06-16,MHN Dorchester,1,1,6,2020,0,train,,,,
2020-06-20,MHN Dorchester,1,5,6,2020,1,train,,,,
2020-06-26,MHN Dorchester,1,4,6,2020,0,train,,,,
2020-06-28,MHN Dorchester,1,6,6,2020,1,train,,,,
2020-06-29,MHN Dorchester,2,0,6,2020,0,train,,,,
2020-06-30,MHN Dorchester,1,1,6,2020,0,train,,,,
2020-07-05,MHN Dorchester,1,6,7,2020,1,train,,,,
2020-07-10,MHN Dorchester,2,4,7,2020,0,train,,,,
2020-07-12,MHN Dorchester,1,6,7,2020,1,train,,,,
2020-07-16,MHN Dorchester,1,3,7,2020,0,train,,,,
2020-07-22,MHN Dorchester,1,2,7,2020,0,train,,,,
2020-07-25,MHN Dorchester,3,5,7,2020,1,train,,,,
2020-07-26,MHN Dorchester,1,6,7,2020,1,train,,,,
2020-07-27,MHN Dorchester,1,0,7,2020,0,train,,,,
2020-07-28,MHN Dorchester,1,1,7,2020,0,train,,,,
2020-07-29,MHN Dorchester,1,2,7,2020,0,train,,,,
2020-08-02,MHN Dorchester,1,6,8,2020,1,train,,,,
2020-08-03,MHN Dorchester,1,0,8,2020,0,train,,,,
2020-08-04,MHN Dorchester,1,1,8,2020,0,train,,,,
2020-08-07,MHN Dorchester,1,4,8,2020,0,train,,,,
2020-08-08,MHN Dorchester,3,5,8,2020,1,train,,,,
2020-08-10,MHN Dorchester,1,0,8,2020,0,train,,,,
2020-08-12,MHN Dorchester,1,2,8,2020,0,train,,,,
2020-08-15,MHN Dorchester,2,5,8,2020,1,train,,,,
2020-08-18,MHN Dorchester,1,1,8,2020,0,train,,,,
2020-08-23,MHN Dorchester,2,6,8,2020,1,train,,,,
2020-08-26,MHN Dorchester,2,2,8,2020,0,train,,,,
2020-08-28,MHN Dorchester,1,4,8,2020,0,train,,,,
2020-09-01,MHN Dorchester,1,1,9,2020,0,train,,,,
2020-09-02,MHN Dorchester,1,2,9,2020,0,train,,,,
2020-09-05,MHN Dorchester,1,5,9,2020,1,train,,,,
2020-09-07,MHN Dorchester,1,0,9,2020,0,train,,,,
2020-09-09,MHN Dorchester,1,2,9,2020,0,train,,,,
2020-09-12,MHN Dorchester,1,5,9,2020,1,train,,,,
2020-09-14,MHN Dorchester,1,0,9,2020,0,train,,,,
2020-09-17,MHN Dorchester,2,3,9,2020,0,train,,,,
2020-09-28,MHN Dorchester,1,0,9,2020,0,train,,,,
2020-09-29,MHN Dorchester,2,1,9,2020,0,train,,,,
2020-10-02,MHN Dorchester,1,4,10,2020,0,train,,,,
2020-10-03,MHN Dorchester,1,5,10,2020,1,train,,,,
2020-10-11,MHN Dorchester,1,6,10,2020,1,train,,,,
2020-10-12,MHN Dorchester,2,0,10,2020,0,train,,,,
2020-10-19,MHN Dorchester,1,0,10,2020,0,train,,,,
2020-10-20,MHN Dorchester,1,1,10,2020,0,train,,,,
2020-10-23,MHN Dorchester,1,4,10,2020,0,train,,,,
2020-10-28,MHN Dorchester,1,2,10,2020,0,train,,,,
2020-10-30,MHN Dorchester,2,4,10,2020,0,train,,,,
2020-11-07,MHN Dorchester,1,5,11,2020,1,train,,,,
2020-11-09,MHN Dorchester,1,0,11,2020,0,train,,,,
2020-11-12,MHN Dorchester,1,3,11,2020,0,train,,,,
2020-11-15,MHN Dorchester,1,6,11,2020,1,train,,,,
2020-11-20,MHN Dorchester,1,4,11,2020,0,train,,,,
2020-11-22,MHN Dorchester,1,6,11,2020,1,train,,,,
2020-11-24,MHN Dorchester,1,1,11,2020,0,train,,,,
2020-11-30,MHN Dorchester,1,0,11,2020,0,train,,,,
2020-12-01,MHN Dorchester,1,1,12,2020,0,train,,,,
2020-12-13,MHN Dorchester,3,6,12,2020,1,train,,,,
2020-12-16,MHN Dorchester,1,2,12,2020,0,train,,,,
2020-12-18,MHN Dorchester,1,4,12,2020,0,train,,,,
2020-12-20,MHN Dorchester,1,6,12,2020,1,train,,,,
2020-12-25,MHN Dorchester,1,4,12,2020,0,train,,,,
2020-12-28,MHN Dorchester,1,0,12,2020,0,train,,,,
2021-01-07,MHN Dorchester,1,3,1,2021,0,train,,,,
2021-01-12,MHN Dorchester,1,1,1,2021,0,train,,,,
2021-01-16,MHN Dorchester,1,5,1,2021,1,train,,,,
2021-01-20,MHN Dorchester,2,2,1,2021,0,train,,,,
2021-01-21,MHN Dorchester,1,3,1,2021,0,train,,,,
2021-01-27,MHN Dorchester,1,2,1,2021,0,train,,,,
2021-01-31,MHN Dorchester,2,6,1,2021,1,train,,,,
2021-02-04,MHN Dorchester,3,3,2,2021,0,train,,,,
2021-02-07,MHN Dorchester,1,6,2,2021,1,train,,,,
2021-02-09,MHN Dorchester,1,1,2,2021,0,train,,,,
2021-02-10,MHN Dorchester,1,2,2,2021,0,train,,,,
2021-02-11,MHN Dorchester,1,3,2,2021,0,train,,,,
2021-02-12,MHN Dorchester,1,4,2,2021,0,train,,,,
2021-02-13,MHN Dorchester,1,5,2,2021,1,train,,,,
2021-02-16,MHN Dorchester,1,1,2,2021,0,train,,,,
2021-02-21,MHN Dorchester,1,6,2,2021,1,train,,,,
2021-02-23,MHN Dorchester,1,1,2,2021,0,train,,,,
2021-02-26,MHN Dorchester,3,4,2,2021,0,train,,,,
2021-02-28,MHN Dorchester,1,6,2,2021,1,train,,,,
2021-03-03,MHN Dorchester,2,2,3,2021,0,train,,,,
2021-03-11,MHN Dorchester,2,3,3,2021,0,train,,,,
2021-03-13,MHN Dorchester,1,5,3,2021,1,train,,,,
2021-03-14,MHN Dorchester,1,6,3,2021,1,train,,,,
2021-03-16,MHN Dorchester,1,1,3,2021,0,train,,,,
2021-03-24,MHN Dorchester,1,2,3,2021,0,train,,,,
2021-03-26,MHN Dorchester,1,4,3,2021,0,train,,,,
2021-03-27,MHN Dorchester,1,5,3,2021,1,train,,,,
2021-04-02,MHN Dorchester,1,4,4,2021,0,train,,,,
2021-04-18,MHN Dorchester,1,6,4,2021,1,train,,,,
2021-04-20,MHN Dorchester,1,1,4,2021,0,train,,,,
2021-04-22,MHN Dorchester,1,3,4,2021,0,train,,,,
2021-04-28,MHN Dorchester,1,2,4,2021,0,train,,,,
2021-05-01,MHN Dorchester,4,5,5,2021,1,train,,,,
2021-05-10,MHN Dorchester,1,0,5,2021,0,train,,,,
2021-05-11,MHN Dorchester,1,1,5,2021,0,train,,,,
2021-05-12,MHN Dorchester,1,2,5,2021,0,train,,,,
2021-05-15,MHN Dorchester,1,5,5,2021,1,train,,,,
2021-05-18,MHN Dorchester,2,1,5,2021,0,train,,,,
2021-05-19,MHN Dorchester,1,2,5,2021,0,train,,,,
2021-05-22,MHN Dorchester,1,5,5,2021,1,train,,,,
2021-05-24,MHN Dorchester,1,0,5,2021,0,train,,,,
2021-05-25,MHN Dorchester,1,1,5,2021,0,train,,,,
2021-05-28,MHN Dorchester,1,4,5,2021,0,train,,,,
2021-05-31,MHN Dorchester,1,0,5,2021,0,train,,,,
2021-06-07,MHN Dorchester,1,0,6,2021,0,train,,,,
2021-06-09,MHN Dorchester,2,2,6,2021,0,train,,,,
2021-06-10,MHN Dorchester,1,3,6,2021,0,train,,,,
2021-06-11,MHN Dorchester,1,4,6,2021,0,train,,,,
2021-06-12,MHN Dorchester,1,5,6,2021,1,train,,,,
2021-06-15,MHN Dorchester,1,1,6,2021,0,train,,,,
2021-06-17,MHN Dorchester,1,3,6,2021,0,train,,,,
2021-06-18,MHN Dorchester,2,4,6,2021,0,train,,,,
2021-06-20,MHN Dorchester,1,6,6,2021,1,train,,,,
2021-06-21,MHN Dorchester,1,0,6,2021,0,train,,,,
2021-06-22,MHN Dorchester,1,1,6,2021,0,train,,,,
2021-06-28,MHN Dorchester,1,0,6,2021,0,train,,,,
2021-07-08,MHN Dorchester,1,3,7,2021,0,train,,,,
2021-07-10,MHN Dorchester,1,5,7,2021,1,train,,,,
2021-07-18,MHN Dorchester,2,6,7,2021,1,train,,,,
2021-08-01,MHN Dorchester,1,6,8,2021,1,train,,,,
2021-08-05,MHN Dorchester,1,3,8,2021,0,train,,,,
2021-08-09,MHN Dorchester,1,0,8,2021,0,train,,,,
2021-08-13,MHN Dorchester,1,4,8,2021,0,train,,,,
2021-08-14,MHN Dorchester,2,5,8,2021,1,train,,,,
2021-08-17,MHN Dorchester,1,1,8,2021,0,train,,,,
2021-08-19,MHN Dorchester,1,3,8,2021,0,train,,,,
2021-08-20,MHN Dorchester,1,4,8,2021,0,train,,,,
2021-08-21,MHN Dorchester,1,5,8,2021,1,train,,,,
2021-08-23,MHN Dorchester,1,0,8,2021,0,train,,,,
2021-08-27,MHN Dorchester,2,4,8,2021,0,train,,,,
2021-08-28,MHN Dorchester,1,5,8,2021,1,train,,,,
2021-08-31,MHN Dorchester,1,1,8,2021,0,train,,,,
2021-09-01,MHN Dorchester,1,2,9,2021,0,train,,,,
2021-09-05,MHN Dorchester,1,6,9,2021,1,train,,,,
2021-09-06,MHN Dorchester,1,0,9,2021,0,train,,,,
2021-09-08,MHN Dorchester,1,2,9,2021,0,train,,,,
2021-09-12,MHN Dorchester,1,6,9,2021,1,train,,,,
2021-09-13,MHN Dorchester,2,0,9,2021,0,train,,,,
2021-09-17,MHN Dorchester,1,4,9,2021,0,train,,,,
2021-09-20,MHN Dorchester,1,0,9,2021,0,train,,,,
2021-09-22,MHN Dorchester,1,2,9,2021,0,train,,,,
2021-09-24,MHN Dorchester,2,4,9,2021,0,train,,,,
2021-09-26,MHN Dorchester,1,6,9,2021,1,train,,,,
2021-09-27,MHN Dorchester,1,0,9,2021,0,train,,,,
2021-09-30,MHN Dorchester,1,3,9,2021,0,train,,,,
2021-10-02,MHN Dorchester,2,5,10,2021,1,train,,,,
2021-10-05,MHN Dorchester,3,1,10,2021,0,train,,,,
2021-10-07,MHN Dorchester,1,3,10,2021,0,train,,,,
2021-10-08,MHN Dorchester,1,4,10,2021,0,train,,,,
2021-10-09,MHN Dorchester,1,5,10,2021,1,train,,,,
2021-10-15,MHN Dorchester,1,4,10,2021,0,train,,,,
2021-10-16,MHN Dorchester,2,5,10,2021,1,train,,,,
2021-10-17,MHN Dorchester,2,6,10,2021,1,train,,,,
2021-10-19,MHN Dorchester,1,1,10,2021,0,train,,,,
2021-10-20,MHN Dorchester,1,2,10,2021,0,train,,,,
2021-10-21,MHN Dorchester,1,3,10,2021,0,train,,,,
2021-10-26,MHN Dorchester,1,1,10,2021,0,train,,,,
2021-10-27,MHN Dorchester,1,2,10,2021,0,train,,,,
2021-10-28,MHN Dorchester,1,3,10,2021,0,train,,,,
2021-10-29,MHN Dorchester,1,4,10,2021,0,train,,,,
2021-10-31,MHN Dorchester,4,6,10,2021,1,train,,,,
2021-11-01,MHN Dorchester,1,0,11,2021,0,train,,,,
2021-11-03,MHN Dorchester,1,2,11,2021,0,train,,,,
2021-11-04,MHN Dorchester,1,3,11,2021,0,train,,,,
2021-11-08,MHN Dorchester,1,0,11,2021,0,train,,,,
2021-11-09,MHN Dorchester,1,1,11,2021,0,train,,,,
2021-11-12,MHN Dorchester,1,4,11,2021,0,train,,,,
2021-11-14,MHN Dorchester,2,6,11,2021,1,train,,,,
2021-11-26,MHN Dorchester,1,4,11,2021,0,train,,,,
2021-11-29,MHN Dorchester,1,0,11,2021,0,train,,,,
2021-12-01,MHN Dorchester,2,2,12,2021,0,train,,,,
2021-12-06,MHN Dorchester,1,0,12,2021,0,train,,,,
2021-12-10,MHN Dorchester,1,4,12,2021,0,train,,,,
2021-12-11,MHN Dorchester,1,5,12,2021,1,train,,,,
2021-12-12,MHN Dorchester,2,6,12,2021,1,train,,,,
2021-12-14,MHN Dorchester,1,1,12,2021,0,train,,,,
2021-12-21,MHN Dorchester,1,1,12,2021,0,train,,,,
2021-12-24,MHN Dorchester,1,4,12,2021,0,train,,,,
2021-12-26,MHN Dorchester,1,6,12,2021,1,train,,,,
2021-12-28,MHN Dorchester,1,1,12,2021,0,train,,,,
2021-12-29,MHN Dorchester,1,2,12,2021,0,train,,,,
2021-12-30,MHN Dorchester,1,3,12,2021,0,train,,,,
2021-12-31,MHN Dorchester,1,4,12,2021,0,train,,,,
2022-01-05,MHN Dorchester,1,2,1,2022,0,train,,,,
2022-01-07,MHN Dorchester,3,4,1,2022,0,train,,,,
2022-01-11,MHN Dorchester,1,1,1,2022,0,train,,,,
2022-01-18,MHN Dorchester,1,1,1,2022,0,train,,,,
2022-01-20,MHN Dorchester,1,3,1,2022,0,train,,,,
2022-01-21,MHN Dorchester,1,4,1,2022,0,train,,,,
2022-01-22,MHN Dorchester,3,5,1,2022,1,train,,,,
2022-01-23,MHN Dorchester,1,6,1,2022,1,train,,,,
2022-01-26,MHN Dorchester,1,2,1,2022,0,train,,,,
2022-01-27,MHN Dorchester,1,3,1,2022,0,train,,,,
2022-01-30,MHN Dorchester,1,6,1,2022,1,train,,,,
2022-02-02,MHN Dorchester,3,2,2,2022,0,train,,,,
2022-02-03,MHN Dorchester,1,3,2,2022,0,train,,,,
2022-02-04,MHN Dorchester,1,4,2,2022,0,train,,,,
2022-02-07,MHN Dorchester,1,0,2,2022,0,train,,,,
2022-02-08,MHN Dorchester,2,1,2,2022,0,train,,,,
2022-02-10,MHN Dorchester,1,3,2,2022,0,train,,,,
2022-02-11,MHN Dorchester,1,4,2,2022,0,train,,,,
2022-02-13,MHN Dorchester,1,6,2,2022,1,train,,,,
2022-02-14,MHN Dorchester,1,0,2,2022,0,train,,,,
2022-02-16,MHN Dorchester,2,2,2,2022,0,train,,,,
2022-02-18,MHN Dorchester,1,4,2,2022,0,train,,,,
2022-02-22,MHN Dorchester,1,1,2,2022,0,train,,,,
2022-02-23,MHN Dorchester,1,2,2,2022,0,train,,,,
2022-02-24,MHN Dorchester,1,3,2,2022,0,train,,,,
2022-02-28,MHN Dorchester,1,0,2,2022,0,train,,,,
2022-03-02,MHN Dorchester,1,2,3,2022,0,train,,,,
2022-03-03,MHN Dorchester,3,3,3,2022,0,train,,,,
2022-03-05,MHN Dorchester,1,5,3,2022,1,train,,,,
2022-03-12,MHN Dorchester,1,5,3,2022,1,train,,,,
2022-03-15,MHN Dorchester,2,1,3,2022,0,train,,,,
2022-03-22,MHN Dorchester,2,1,3,2022,0,train,,,,
2022-03-23,MHN Dorchester,1,2,3,2022,0,train,,,,
2022-03-24,MHN Dorchester,2,3,3,2022,0,train,,,,
2022-03-26,MHN Dorchester,1,5,3,2022,1,train,,,,
2022-03-29,MHN Dorchester,1,1,3,2022,0,train,,,,
2022-03-31,MHN Dorchester,1,3,3,2022,0,train,,,,
2022-04-04,MHN Dorchester,1,0,4,2022,0,train,,,,
2022-04-08,MHN Dorchester,1,4,4,2022,0,train,,,,
2022-04-09,MHN Dorchester,1,5,4,2022,1,train,,,,
2022-04-10,MHN Dorchester,2,6,4,2022,1,train,,,,
2022-04-12,MHN Dorchester,1,1,4,2022,0,train,,,,
2022-04-14,MHN Dorchester,1,3,4,2022,0,train,,,,
2022-04-15,MHN Dorchester,1,4,4,2022,0,train,,,,
2022-04-17,MHN Dorchester,2,6,4,2022,1,train,,,,
2022-04-18,MHN Dorchester,1,0,4,2022,0,train,,,,
2022-04-19,MHN Dorchester,1,1,4,2022,0,train,,,,
2022-04-21,MHN Dorchester,1,3,4,2022,0,train,,,,
2022-04-27,MHN Dorchester,1,2,4,2022,0,train,,,,
2022-04-28,MHN Dorchester,1,3,4,2022,0,train,,,,
2022-04-29,MHN Dorchester,1,4,4,2022,0,train,,,,
2022-05-05,MHN Dorchester,1,3,5,2022,0,train,,,,
2022-05-06,MHN Dorchester,1,4,5,2022,0,train,,,,
2022-05-13,MHN Dorchester,1,4,5,2022,0,train,,,,
2022-05-16,MHN Dorchester,1,0,5,2022,0,train,,,,
2022-05-18,MHN Dorchester,1,2,5,2022,0,train,,,,
2022-05-19,MHN Dorchester,1,3,5,2022,0,train,,,,
2022-05-22,MHN Dorchester,1,6,5,2022,1,train,,,,
2022-05-24,MHN Dorchester,1,1,5,2022,0,train,,,,
2022-05-27,MHN Dorchester,1,4,5,2022,0,train,,,,
2022-06-02,MHN Dorchester,2,3,6,2022,0,train,,,,
2022-06-04,MHN Dorchester,1,5,6,2022,1,train,,,,
2022-06-05,MHN Dorchester,1,6,6,2022,1,train,,,,
2022-06-08,MHN Dorchester,1,2,6,2022,0,train,,,,
2022-06-12,MHN Dorchester,1,6,6,2022,1,train,,,,
2022-06-13,MHN Dorchester,1,0,6,2022,0,train,,,,
2022-06-15,MHN Dorchester,1,2,6,2022,0,train,,,,
2022-06-16,MHN Dorchester,1,3,6,2022,0,train,,,,
2022-06-21,MHN Dorchester,1,1,6,2022,0,train,,,,
2022-06-28,MHN Dorchester,1,1,6,2022,0,train,,,,
2022-07-02,MHN Dorchester,1,5,7,2022,1,train,,,,
2022-07-03,MHN Dorchester,1,6,7,2022,1,train,,,,
2022-07-06,MHN Dorchester,2,2,7,2022,0,train,,,,
2022-07-07,MHN Dorchester,1,3,7,2022,0,train,,,,
2022-07-10,MHN Dorchester,1,6,7,2022,1,train,,,,
2022-07-15,MHN Dorchester,4,4,7,2022,0,train,,,,
2022-07-17,MHN Dorchester,1,6,7,2022,1,train,,,,
2022-07-21,MHN Dorchester,1,3,7,2022,0,train,,,,
2022-07-24,MHN Dorchester,1,6,7,2022,1,train,,,,
2022-07-29,MHN Dorchester,1,4,7,2022,0,train,,,,
2022-08-05,MHN Dorchester,2,4,8,2022,0,train,,,,
2022-08-07,MHN Dorchester,1,6,8,2022,1,train,,,,
2022-08-13,MHN Dorchester,1,5,8,2022,1,train,,,,
2022-08-15,MHN Dorchester,1,0,8,2022,0,train,,,,
2022-08-16,MHN Dorchester,1,1,8,2022,0,train,,,,
2022-08-19,MHN Dorchester,1,4,8,2022,0,train,,,,
2022-08-23,MHN Dorchester,1,1,8,2022,0,train,,,,
2022-08-30,MHN Dorchester,1,1,8,2022,0,train,,,,
2022-08-31,MHN Dorchester,2,2,8,2022,0,train,,,,
2022-09-01,MHN Dorchester,1,3,9,2022,0,train,,,,
2022-09-03,MHN Dorchester,1,5,9,2022,1,train,,,,
2022-09-07,MHN Dorchester,2,2,9,2022,0,train,,,,
2022-09-10,MHN Dorchester,1,5,9,2022,1,train,,,,
2022-09-11,MHN Dorchester,1,6,9,2022,1,train,,,,
2022-09-16,MHN Dorchester,2,4,9,2022,0,train,,,,
2022-09-18,MHN Dorchester,2,6,9,2022,1,train,,,,
2022-09-20,MHN Dorchester,1,1,9,2022,0,train,,,,
2022-09-23,MHN Dorchester,1,4,9,2022,0,train,,,,
2022-09-24,MHN Dorchester,1,5,9,2022,1,train,,,,
2022-09-26,MHN Dorchester,2,0,9,2022,0,train,,,,
2022-09-29,MHN Dorchester,1,3,9,2022,0,train,,,,
2022-10-01,MHN Dorchester,1,5,10,2022,1,train,,,,
2022-10-07,MHN Dorchester,1,4,10,2022,0,train,,,,
2022-10-08,MHN Dorchester,1,5,10,2022,1,train,,,,
2022-10-12,MHN Dorchester,1,2,10,2022,0,train,,,,
2022-10-13,MHN Dorchester,2,3,10,2022,0,train,,,,
2022-10-14,MHN Dorchester,2,4,10,2022,0,train,,,,
2022-10-21,MHN Dorchester,1,4,10,2022,0,train,,,,
2022-10-25,MHN Dorchester,1,1,10,2022,0,train,,,,
2022-10-26,MHN Dorchester,1,2,10,2022,0,train,,,,
2022-11-05,MHN Dorchester,2,5,11,2022,1,train,,,,
2022-11-06,MHN Dorchester,1,6,11,2022,1,train,,,,
2022-11-10,MHN Dorchester,1,3,11,2022,0,train,,,,
2022-11-11,MHN Dorchester,1,4,11,2022,0,train,,,,
2022-11-12,MHN Dorchester,1,5,11,2022,1,train,,,,
2022-11-14,MHN Dorchester,1,0,11,2022,0,train,,,,
2022-11-19,MHN Dorchester,1,5,11,2022,1,train,,,,
2022-11-28,MHN Dorchester,1,0,11,2022,0,train,,,,
2022-12-03,MHN Dorchester,2,5,12,2022,1,train,,,,
2022-12-04,MHN Dorchester,3,6,12,2022,1,train,,,,
2022-12-05,MHN Dorchester,1,0,12,2022,0,train,,,,
2022-12-06,MHN Dorchester,2,1,12,2022,0,train,,,,
2022-12-07,MHN Dorchester,1,2,12,2022,0,train,,,,
2022-12-11,MHN Dorchester,1,6,12,2022,1,train,,,,
2022-12-13,MHN Dorchester,2,1,12,2022,0,train,,,,
2022-12-16,MHN Dorchester,1,4,12,2022,0,train,,,,
2022-12-20,MHN Dorchester,2,1,12,2022,0,train,,,,
2022-12-25,MHN Dorchester,1,6,12,2022,1,train,,,,
2022-12-28,MHN Dorchester,2,2,12,2022,0,train,,,,
2023-01-01,MHN Dorchester,1,6,1,2023,1,train,,,,
2023-01-04,MHN Dorchester,1,2,1,2023,0,train,,,,
2023-01-05,MHN Dorchester,1,3,1,2023,0,train,,,,
2023-01-10,MHN Dorchester,1,1,1,2023,0,train,,,,
2023-01-14,MHN Dorchester,1,5,1,2023,1,train,,,,
2023-01-15,MHN Dorchester,2,6,1,2023,1,train,,,,
2023-01-18,MHN Dorchester,1,2,1,2023,0,train,,,,
2023-01-19,MHN Dorchester,2,3,1,2023,0,train,,,,
2023-02-02,MHN Dorchester,1,3,2,2023,0,train,,,,
2023-02-05,MHN Dorchester,1,6,2,2023,1,train,,,,
2023-02-07,MHN Dorchester,1,1,2,2023,0,train,,,,
2023-02-10,MHN Dorchester,1,4,2,2023,0,train,,,,
2023-02-14,MHN Dorchester,1,1,2,2023,0,train,,,,
2023-02-16,MHN Dorchester,1,3,2,2023,0,train,,,,
2023-02-18,MHN Dorchester,2,5,2,2023,1,train,,,,
2023-02-24,MHN Dorchester,1,4,2,2023,0,train,,,,
2023-02-25,MHN Dorchester,1,5,2,2023,1,train,,,,
2023-02-26,MHN Dorchester,1,6,2,2023,1,train,,,,
2023-02-27,MHN Dorchester,1,0,2,2023,0,train,,,,
2023-03-04,MHN Dorchester,2,5,3,2023,1,train,,,,
2023-03-05,MHN Dorchester,1,6,3,2023,1,train,,,,
2023-03-06,MHN Dorchester,1,0,3,2023,0,train,,,,
2023-03-07,MHN Dorchester,1,1,3,2023,0,train,,,,
2023-03-19,MHN Dorchester,1,6,3,2023,1,train,,,,
2023-03-22,MHN Dorchester,1,2,3,2023,0,train,,,,
2023-04-02,MHN Dorchester,1,6,4,2023,1,train,,,,
2023-04-08,MHN Dorchester,2,5,4,2023,1,train,,,,
2023-04-09,MHN Dorchester,1,6,4,2023,1,train,,,,
2023-04-14,MHN Dorchester,1,4,4,2023,0,train,,,,
2023-04-16,MHN Dorchester,1,6,4,2023,1,train,,,,
2023-04-17,MHN Dorchester,1,0,4,2023,0,train,,,,
2023-04-18,MHN Dorchester,1,1,4,2023,0,train,,,,
2023-04-20,MHN Dorchester,1,3,4,2023,0,train,,,,
2023-04-22,MHN Dorchester,1,5,4,2023,1,train,,,,
2023-04-23,MHN Dorchester,2,6,4,2023,1,train,,,,
2023-04-25,MHN Dorchester,2,1,4,2023,0,train,,,,
2023-05-02,MHN Dorchester,1,1,5,2023,0,train,,,,
